epoch_train_per_image_iou,epoch_train_dataset_iou,epoch_train_per_image_sensitivity,epoch_train_dataset_sensitivity,epoch_train_per_image_specificity,epoch_train_dataset_specificity,epoch_train_per_image_f1,epoch_train_dataset_f1,epoch_avg_loss_train,model,repet,kfolditer
0.27505287528038025,0.8025630712509155,0.29160311818122864,0.9095149040222168,0.3230386972427368,0.9816586971282959,0.2852543890476227,0.8878092765808105,0.09348967671394348,deeplabv3+_256x256_pngs_preproc,3,0
0.2989513874053955,0.9404734373092651,0.3097880780696869,0.9647712707519531,0.3275793492794037,0.9921776056289673,0.3063124716281891,0.9691235423088074,0.030497197061777115,deeplabv3+_256x256_pngs_preproc,3,0
0.3012748658657074,0.949472188949585,0.3131028413772583,0.9705960154533386,0.3284696042537689,0.9933776259422302,0.3081742823123932,0.973939061164856,0.02482016198337078,deeplabv3+_256x256_pngs_preproc,3,0
0.3038600981235504,0.9533374309539795,0.3144943118095398,0.9728416204452515,0.3287848234176636,0.9937800168991089,0.3104674518108368,0.9759910106658936,0.023211769759655,deeplabv3+_256x256_pngs_preproc,3,0
0.3070913851261139,0.9603031277656555,0.317087322473526,0.9774746894836426,0.3293994665145874,0.9947295188903809,0.31313344836235046,0.9796637892723083,0.0192859023809433,deeplabv3+_256x256_pngs_preproc,3,0
0.27369678020477295,0.8050893545150757,0.2911792993545532,0.9095757603645325,0.3231140971183777,0.9815346002578735,0.28424087166786194,0.8894833326339722,0.09251617640256882,deeplabv3+_256x256_pngs_preproc,3,2
0.2975611984729767,0.9364138841629028,0.3094240725040436,0.9616976976394653,0.3275568187236786,0.9913533926010132,0.305417537689209,0.9669336676597595,0.03192480653524399,deeplabv3+_256x256_pngs_preproc,3,2
0.30056771636009216,0.9435708522796631,0.31224536895751953,0.9667754173278809,0.32832953333854675,0.9925869107246399,0.30789923667907715,0.9707872867584229,0.027795979753136635,deeplabv3+_256x256_pngs_preproc,3,2
0.30394238233566284,0.9525330066680908,0.3150627315044403,0.9724227786064148,0.3289617598056793,0.9936090707778931,0.3106873333454132,0.975566029548645,0.02296479232609272,deeplabv3+_256x256_pngs_preproc,3,2
0.30591246485710144,0.95755934715271,0.31625744700431824,0.9759459495544434,0.32927775382995605,0.9943728446960449,0.3121742010116577,0.9782217144966125,0.020440008491277695,deeplabv3+_256x256_pngs_preproc,3,2
0.276498407125473,0.8244019746780396,0.2915589511394501,0.9115512371063232,0.3233982026576996,0.9829479455947876,0.28617867827415466,0.9017232656478882,0.08765505254268646,deeplabv3+_256x256_pngs_preproc,3,4
0.29741281270980835,0.934292733669281,0.30916765332221985,0.9605005979537964,0.32746994495391846,0.9914155602455139,0.3049822449684143,0.9657833576202393,0.03315954655408859,deeplabv3+_256x256_pngs_preproc,3,4
0.2999841868877411,0.9424811601638794,0.3112904131412506,0.9664170742034912,0.32817837595939636,0.9927677512168884,0.3068958818912506,0.9702012538909912,0.028294194489717484,deeplabv3+_256x256_pngs_preproc,3,4
0.3041934669017792,0.9523780345916748,0.3146326243877411,0.9728076457977295,0.32888224720954895,0.9938457608222961,0.31067678332328796,0.975482702255249,0.023208048194646835,deeplabv3+_256x256_pngs_preproc,3,4
0.3060220181941986,0.9578303694725037,0.3163079619407654,0.9758842587471008,0.32923296093940735,0.9943035840988159,0.31218263506889343,0.9783644676208496,0.020734775811433792,deeplabv3+_256x256_pngs_preproc,3,4
0.2763482630252838,0.8221632838249207,0.2923872470855713,0.9137239456176758,0.32351696491241455,0.9829642176628113,0.2863789498806,0.9003274440765381,0.08688391000032425,deeplabv3+_256x256_pngs_preproc,3,3
0.2993371784687042,0.939745306968689,0.31038331985473633,0.9639781713485718,0.32778802514076233,0.9919207096099854,0.3068045377731323,0.968731164932251,0.030439000576734543,deeplabv3+_256x256_pngs_preproc,3,3
0.30357256531715393,0.951751708984375,0.3138563632965088,0.9718252420425415,0.32857438921928406,0.9933980703353882,0.31035229563713074,0.9751510620117188,0.024043850600719452,deeplabv3+_256x256_pngs_preproc,3,3
0.3038497567176819,0.9519786834716797,0.31474876403808594,0.9726693630218506,0.3290378451347351,0.9940468072891235,0.31032440066337585,0.9752699136734009,0.023199323564767838,deeplabv3+_256x256_pngs_preproc,3,3
0.30602940917015076,0.9549970626831055,0.3161238133907318,0.9748290777206421,0.32931196689605713,0.9945862293243408,0.31214988231658936,0.9768676161766052,0.021589435636997223,deeplabv3+_256x256_pngs_preproc,3,3
0.27626529335975647,0.8106347322463989,0.2917250096797943,0.9110152721405029,0.32323843240737915,0.9825678467750549,0.2861335575580597,0.8928930163383484,0.09066331386566162,deeplabv3+_256x256_pngs_preproc,3,1
0.2972833216190338,0.9363628625869751,0.30842483043670654,0.9616507887840271,0.32731494307518005,0.9915493726730347,0.3048363924026489,0.966905951499939,0.032238926738500595,deeplabv3+_256x256_pngs_preproc,3,1
0.2997272312641144,0.9411826133728027,0.31071457266807556,0.9653478860855103,0.3280600309371948,0.9926376342773438,0.3068195581436157,0.9695038795471191,0.028907816857099533,deeplabv3+_256x256_pngs_preproc,3,1
0.30458852648735046,0.9549773931503296,0.31459054350852966,0.9739499688148499,0.32878729701042175,0.9938787221908569,0.31107911467552185,0.976859986782074,0.021943651139736176,deeplabv3+_256x256_pngs_preproc,3,1
0.305187463760376,0.9571012258529663,0.3151974380016327,0.9756813049316406,0.32901379466056824,0.9944443702697754,0.3113749027252197,0.977979838848114,0.02084098383784294,deeplabv3+_256x256_pngs_preproc,3,1
0.2765471637248993,0.8196924924850464,0.29141125082969666,0.9140287637710571,0.3229696452617645,0.9826755523681641,0.2863030731678009,0.8987736701965332,0.08820035308599472,deeplabv3+_256x256_pngs_preproc,2,0
0.2963195741176605,0.9328330755233765,0.30830785632133484,0.960101842880249,0.3274180591106415,0.9916706681251526,0.30397483706474304,0.9649889469146729,0.03381262719631195,deeplabv3+_256x256_pngs_preproc,2,0
0.3028031587600708,0.9500701427459717,0.31345322728157043,0.9705275297164917,0.32848551869392395,0.9932146072387695,0.3097309172153473,0.9742578268051147,0.024336103349924088,deeplabv3+_256x256_pngs_preproc,2,0
0.30399322509765625,0.9532938003540039,0.3146166503429413,0.9729421138763428,0.3288772404193878,0.9938399195671082,0.31059208512306213,0.9759679436683655,0.022873731330037117,deeplabv3+_256x256_pngs_preproc,2,0
0.3066926896572113,0.9584869146347046,0.31654882431030273,0.9762793779373169,0.3292172849178314,0.994426429271698,0.3129372298717499,0.9787095785140991,0.020077455788850784,deeplabv3+_256x256_pngs_preproc,2,0
0.275445818901062,0.812515139579773,0.29100868105888367,0.9130024909973145,0.3229816257953644,0.9818720817565918,0.28545942902565,0.8942161798477173,0.0883481577038765,deeplabv3+_256x256_pngs_preproc,2,2
0.2978290319442749,0.9351633191108704,0.30799058079719543,0.9609167575836182,0.32715025544166565,0.9913144111633301,0.3054652214050293,0.9662562608718872,0.03257245942950249,deeplabv3+_256x256_pngs_preproc,2,2
0.30067959427833557,0.9446901082992554,0.3112243711948395,0.9673953056335449,0.3280857503414154,0.9926596283912659,0.30777037143707275,0.9713873863220215,0.027132675051689148,deeplabv3+_256x256_pngs_preproc,2,2
0.3040121793746948,0.9534053206443787,0.31456732749938965,0.9731655120849609,0.328832745552063,0.9937552213668823,0.31057432293891907,0.9760282039642334,0.022620337083935738,deeplabv3+_256x256_pngs_preproc,2,2
0.3054206371307373,0.9561967849731445,0.3154343068599701,0.9748998880386353,0.328998327255249,0.9941326379776001,0.311755508184433,0.9775035381317139,0.021257568150758743,deeplabv3+_256x256_pngs_preproc,2,2
0.27576541900634766,0.8124293088912964,0.29220083355903625,0.9120518565177917,0.32322052121162415,0.9819753170013428,0.28582432866096497,0.8941947221755981,0.0906258150935173,deeplabv3+_256x256_pngs_preproc,2,4
0.2985714375972748,0.9374058246612549,0.3091789782047272,0.9626984596252441,0.3274288475513458,0.9916689991950989,0.30604448914527893,0.967469334602356,0.031149521470069885,deeplabv3+_256x256_pngs_preproc,2,4
0.3027406930923462,0.9479906558990479,0.3135615587234497,0.96950364112854,0.32855382561683655,0.9930552244186401,0.3096330463886261,0.9731501340866089,0.025581881403923035,deeplabv3+_256x256_pngs_preproc,2,4
0.3046962320804596,0.9538254141807556,0.3148823082447052,0.9731258153915405,0.3288436830043793,0.9936861991882324,0.31117385625839233,0.9762498140335083,0.02251686342060566,deeplabv3+_256x256_pngs_preproc,2,4
0.30493736267089844,0.9543522000312805,0.31565770506858826,0.9738292694091797,0.3291197121143341,0.9940712451934814,0.3111998736858368,0.9765280485153198,0.022357406094670296,deeplabv3+_256x256_pngs_preproc,2,4
0.2750250995159149,0.8111433386802673,0.2912098169326782,0.9101283550262451,0.32323524355888367,0.9821679592132568,0.2850998342037201,0.8932811617851257,0.09089376032352448,deeplabv3+_256x256_pngs_preproc,2,3
0.29809561371803284,0.9392849206924438,0.3098074495792389,0.9636833667755127,0.3276030123233795,0.9918749332427979,0.30557137727737427,0.968483567237854,0.030636806041002274,deeplabv3+_256x256_pngs_preproc,2,3
0.30229106545448303,0.9496774673461914,0.3135257959365845,0.9707565903663635,0.3285612165927887,0.9933585524559021,0.30914655327796936,0.9740484952926636,0.025380952283740044,deeplabv3+_256x256_pngs_preproc,2,3
0.30447471141815186,0.9534323215484619,0.3153669536113739,0.9737279415130615,0.32909199595451355,0.994184136390686,0.31092652678489685,0.9760406017303467,0.022279972210526466,deeplabv3+_256x256_pngs_preproc,2,3
0.3065672814846039,0.9588832259178162,0.31667467951774597,0.9766031503677368,0.32933059334754944,0.9945076704025269,0.31274399161338806,0.9789178967475891,0.020043155178427696,deeplabv3+_256x256_pngs_preproc,2,3
0.2752869129180908,0.8244279623031616,0.2907348871231079,0.9119835495948792,0.3230159282684326,0.982376217842102,0.2853787839412689,0.9017574787139893,0.0882386714220047,deeplabv3+_256x256_pngs_preproc,2,1
0.2990606129169464,0.9416835308074951,0.309186726808548,0.9646434783935547,0.32722461223602295,0.9916694164276123,0.30644163489341736,0.9697772860527039,0.02976837009191513,deeplabv3+_256x256_pngs_preproc,2,1
0.30042073130607605,0.9446918964385986,0.31172171235084534,0.9672054052352905,0.32817959785461426,0.9926517009735107,0.3076082170009613,0.9713881015777588,0.027242040261626244,deeplabv3+_256x256_pngs_preproc,2,1
0.3047119379043579,0.9536362886428833,0.31442996859550476,0.9732428789138794,0.3287459909915924,0.9938284158706665,0.31128597259521484,0.9761503338813782,0.022563664242625237,deeplabv3+_256x256_pngs_preproc,2,1
0.3074019253253937,0.9597746133804321,0.31640955805778503,0.9771305322647095,0.32916390895843506,0.9945906400680542,0.31348368525505066,0.9793870449066162,0.019297614693641663,deeplabv3+_256x256_pngs_preproc,2,1
0.2728257179260254,0.7960107922554016,0.29030272364616394,0.9009443521499634,0.32318371534347534,0.9817123413085938,0.2832076847553253,0.8835116028785706,0.09638065099716187,deeplabv3+_256x256_pngs_preproc,1,0
0.2962509095668793,0.9332792162895203,0.30892661213874817,0.9599559307098389,0.32752808928489685,0.9914563894271851,0.3040543794631958,0.9652321338653564,0.03333103284239769,deeplabv3+_256x256_pngs_preproc,1,0
0.2985083758831024,0.9406625032424927,0.3108353316783905,0.9652440547943115,0.32820960879325867,0.9926929473876953,0.3056579530239105,0.9692226052284241,0.029269764199852943,deeplabv3+_256x256_pngs_preproc,1,0
0.30028048157691956,0.9448032379150391,0.3130375146865845,0.9678467512130737,0.32870054244995117,0.9932711124420166,0.3071495592594147,0.971444845199585,0.02697465755045414,deeplabv3+_256x256_pngs_preproc,1,0
0.30587196350097656,0.9592747688293457,0.3160531520843506,0.9766501188278198,0.32916486263275146,0.994385838508606,0.3121463358402252,0.9791241884231567,0.019779006019234657,deeplabv3+_256x256_pngs_preproc,1,0
0.2762686610221863,0.8302302360534668,0.29233571887016296,0.9129334688186646,0.3235712945461273,0.9829224944114685,0.28652679920196533,0.9053674936294556,0.0861428752541542,deeplabv3+_256x256_pngs_preproc,1,2
0.29708632826805115,0.936883270740509,0.3088582754135132,0.9621410369873047,0.32751452922821045,0.9915503263473511,0.30475613474845886,0.9671871662139893,0.03181156888604164,deeplabv3+_256x256_pngs_preproc,1,2
0.30144354701042175,0.9468097686767578,0.3129793107509613,0.9687228202819824,0.3284591734409332,0.9928417205810547,0.3085956275463104,0.9725210666656494,0.026657257229089737,deeplabv3+_256x256_pngs_preproc,1,2
0.30481353402137756,0.9551740288734436,0.3155774772167206,0.974713921546936,0.32916757464408875,0.9940892457962036,0.3113565742969513,0.9769635200500488,0.02164296805858612,deeplabv3+_256x256_pngs_preproc,1,2
0.30775541067123413,0.9592695832252502,0.3170979917049408,0.9772524833679199,0.32939550280570984,0.9946606755256653,0.3138682544231415,0.9791215658187866,0.01940624788403511,deeplabv3+_256x256_pngs_preproc,1,2
0.2766505479812622,0.8264926671981812,0.29157617688179016,0.9125365018844604,0.32335054874420166,0.9830389022827148,0.28642964363098145,0.9030224084854126,0.08519280701875687,deeplabv3+_256x256_pngs_preproc,1,4
0.297497421503067,0.9344276189804077,0.308345764875412,0.9609450697898865,0.3274182379245758,0.9916105270385742,0.30490684509277344,0.9658553600311279,0.03300118446350098,deeplabv3+_256x256_pngs_preproc,1,4
0.30152595043182373,0.9466545581817627,0.3125781714916229,0.9690282344818115,0.32839563488960266,0.9931325912475586,0.30833494663238525,0.9724365472793579,0.026089366525411606,deeplabv3+_256x256_pngs_preproc,1,4
0.30435749888420105,0.9504415988922119,0.3142489194869995,0.9716792106628418,0.3288835287094116,0.9938620328903198,0.3107093870639801,0.9744536876678467,0.023816322907805443,deeplabv3+_256x256_pngs_preproc,1,4
0.3071762025356293,0.9597423672676086,0.3165581524372101,0.9773731231689453,0.32938581705093384,0.9947054386138916,0.3131013810634613,0.9793696403503418,0.019278820604085922,deeplabv3+_256x256_pngs_preproc,1,4
0.2761519253253937,0.8047955632209778,0.29200783371925354,0.9128659963607788,0.3231051564216614,0.9818041324615479,0.2861233651638031,0.8890424966812134,0.08972980082035065,deeplabv3+_256x256_pngs_preproc,1,3
0.29971086978912354,0.9399198293685913,0.30992624163627625,0.9647297859191895,0.32770535349845886,0.9922255873680115,0.30709895491600037,0.9688254594802856,0.030390731990337372,deeplabv3+_256x256_pngs_preproc,1,3
0.30365297198295593,0.952631950378418,0.31404340267181396,0.972669780254364,0.3286646604537964,0.9936708211898804,0.3103988468647003,0.9756180047988892,0.023588303476572037,deeplabv3+_256x256_pngs_preproc,1,3
0.3071673810482025,0.9584037065505981,0.31684809923171997,0.9766116142272949,0.3293595314025879,0.9945801496505737,0.3133758306503296,0.9786654710769653,0.020281150937080383,deeplabv3+_256x256_pngs_preproc,1,3
0.30654868483543396,0.9571213722229004,0.3169865310192108,0.9757908582687378,0.32944950461387634,0.9945771098136902,0.31274303793907166,0.9779895544052124,0.020425060763955116,deeplabv3+_256x256_pngs_preproc,1,3
0.2759805917739868,0.8064955472946167,0.2924635112285614,0.914731502532959,0.32312479615211487,0.982002854347229,0.2861485779285431,0.8902089595794678,0.08897994458675385,deeplabv3+_256x256_pngs_preproc,1,1
0.2987000048160553,0.9392354488372803,0.3098558187484741,0.9637285470962524,0.32772406935691833,0.9918769598007202,0.30624768137931824,0.9684579372406006,0.030197959393262863,deeplabv3+_256x256_pngs_preproc,1,1
0.302190899848938,0.9479373693466187,0.31281545758247375,0.9694226980209351,0.3283957540988922,0.9930866956710815,0.3091966211795807,0.9731227159500122,0.025460274890065193,deeplabv3+_256x256_pngs_preproc,1,1
0.30223438143730164,0.9501656293869019,0.31355389952659607,0.9713259935379028,0.328803688287735,0.993747889995575,0.30883151292800903,0.9743075370788574,0.02462955191731453,deeplabv3+_256x256_pngs_preproc,1,1
0.3058967590332031,0.9573519229888916,0.3156627118587494,0.9755735397338867,0.3290233314037323,0.9943097829818726,0.31213778257369995,0.9781123995780945,0.02100464701652527,deeplabv3+_256x256_pngs_preproc,1,1
0.2684023380279541,0.8126112222671509,0.29187890887260437,0.9062625169754028,0.3249124586582184,0.9850949048995972,0.2792617976665497,0.8940300941467285,0.08778443932533264,dpt_256x256_pngs_preproc,3,0
0.2969914376735687,0.9317647814750671,0.3096698522567749,0.9604023694992065,0.3281220495700836,0.9921115636825562,0.30459848046302795,0.9644051790237427,0.033484864979982376,dpt_256x256_pngs_preproc,3,0
0.30269894003868103,0.9492594599723816,0.3138863146305084,0.9709241986274719,0.32885682582855225,0.993574857711792,0.30937957763671875,0.9738253355026245,0.0247783362865448,dpt_256x256_pngs_preproc,3,0
0.30435284972190857,0.9517369866371155,0.31542524695396423,0.97259122133255,0.3292562663555145,0.9940776228904724,0.3107837438583374,0.9751411080360413,0.023235073313117027,dpt_256x256_pngs_preproc,3,0
0.3046311140060425,0.952107310295105,0.31517457962036133,0.9723923802375793,0.3292734920978546,0.9940208196640015,0.3109188377857208,0.9753376245498657,0.023239945992827415,dpt_256x256_pngs_preproc,3,0
0.26784515380859375,0.794426441192627,0.2926499545574188,0.9064802527427673,0.3244740962982178,0.9830402135848999,0.27909615635871887,0.8818323612213135,0.08955442160367966,dpt_256x256_pngs_preproc,3,2
0.29690465331077576,0.9319360256195068,0.3095405399799347,0.9597583413124084,0.32804715633392334,0.9916095733642578,0.3046470880508423,0.9645021557807922,0.033656757324934006,dpt_256x256_pngs_preproc,3,2
0.30341991782188416,0.9489665031433105,0.31419309973716736,0.970878541469574,0.3289070129394531,0.9935624599456787,0.3100421726703644,0.9736703038215637,0.02455504611134529,dpt_256x256_pngs_preproc,3,2
0.30472373962402344,0.9505478143692017,0.3153567612171173,0.9723087549209595,0.32923004031181335,0.9940847158432007,0.31106510758399963,0.9745103120803833,0.023787805810570717,dpt_256x256_pngs_preproc,3,2
0.30744466185569763,0.957865297794342,0.316707581281662,0.9762728810310364,0.3294050991535187,0.994573712348938,0.3134216368198395,0.9783824682235718,0.020237063989043236,dpt_256x256_pngs_preproc,3,2
0.2683826982975006,0.7892863750457764,0.2940940260887146,0.90753173828125,0.3250303864479065,0.9837198257446289,0.27940472960472107,0.8778127431869507,0.08777357637882233,dpt_256x256_pngs_preproc,3,4
0.29802748560905457,0.938040018081665,0.3113655149936676,0.9637254476547241,0.32840442657470703,0.9922007322311401,0.3053706884384155,0.9678109884262085,0.030926847830414772,dpt_256x256_pngs_preproc,3,4
0.301673024892807,0.9443912506103516,0.3135395348072052,0.967732310295105,0.3289027512073517,0.9931619763374329,0.30848535895347595,0.971225380897522,0.02697431482374668,dpt_256x256_pngs_preproc,3,4
0.30653080344200134,0.9549459218978882,0.31646767258644104,0.9744466543197632,0.32948312163352966,0.9943234920501709,0.3126121461391449,0.9768415093421936,0.02184484153985977,dpt_256x256_pngs_preproc,3,4
0.30791032314300537,0.9579482078552246,0.3174983263015747,0.9763418436050415,0.3296605944633484,0.9947149753570557,0.31369829177856445,0.9784252643585205,0.01989671029150486,dpt_256x256_pngs_preproc,3,4
0.27089646458625793,0.8206882476806641,0.2942032814025879,0.9095832109451294,0.32562950253486633,0.9857929348945618,0.2818111181259155,0.8991861343383789,0.08512244373559952,dpt_256x256_pngs_preproc,3,3
0.2972586452960968,0.9330594539642334,0.310244083404541,0.9612065553665161,0.32842835783958435,0.9923440217971802,0.304668664932251,0.9651093482971191,0.03319330886006355,dpt_256x256_pngs_preproc,3,3
0.3052130937576294,0.9548319578170776,0.3156329393386841,0.9742604494094849,0.3292710483074188,0.994135856628418,0.3115176260471344,0.9767818450927734,0.022022336721420288,dpt_256x256_pngs_preproc,3,3
0.3056412637233734,0.952850341796875,0.315811425447464,0.9728454947471619,0.32934460043907166,0.9940091967582703,0.3119807541370392,0.9757323265075684,0.023087289184331894,dpt_256x256_pngs_preproc,3,3
0.3089315891265869,0.95903480052948,0.31784650683403015,0.9769797325134277,0.32971498370170593,0.9948886036872864,0.3147146999835968,0.9789966344833374,0.019962124526500702,dpt_256x256_pngs_preproc,3,3
0.2649939954280853,0.7652387619018555,0.29188117384910583,0.8998045921325684,0.32397720217704773,0.9810731410980225,0.27599671483039856,0.861288845539093,0.09780334681272507,dpt_256x256_pngs_preproc,3,1
0.29585790634155273,0.9326621294021606,0.3099307119846344,0.9604398012161255,0.3281967341899872,0.9919275045394897,0.303509384393692,0.9648959636688232,0.03399613872170448,dpt_256x256_pngs_preproc,3,1
0.3029656410217285,0.946212887763977,0.31418243050575256,0.9691675305366516,0.3290174603462219,0.9935214519500732,0.3097224831581116,0.9721996784210205,0.026209644973278046,dpt_256x256_pngs_preproc,3,1
